POA_NAME16,n_hospitals,n_schools,n_supermarkets,n_shoppingCentres,n_publicTransports,normalised_n_hospitals,normalised_n_schools,normalised_n_supermarkets,normalised_n_shoppingCentres,normalised_n_publicTransports,scaled_n_hospitals,scaled_n_schools,scaled_n_supermarkets,scaled_n_shoppingCentres,scaled_n_publicTransports,scaled_normalised_n_hospitals,scaled_normalised_n_schools,scaled_normalised_n_supermarkets,scaled_normalised_n_shoppingCentres,scaled_normalised_n_publicTransports
2075,0,8,1,1,0,0,0.008429926238145416,0.025,0.07692307692307693,0,-0.07702033670770289,-0.038046072941668875,-0.48490509646839747,0.7004957657122345,-0.3883747822311132,-0.07702033670770289,-0.038046072941668896,-0.4849050964683975,0.7004957657122347,-0.3883747822311132
2079,0,1,0,0,1,0,0.001053740779768177,0,0,0.024390243902439025,-0.07702033670770289,-0.1450872358525565,-0.7157596868143999,-0.2755283345134789,-0.06754344038801968,-0.07702033670770289,-0.14508723585255653,-0.7157596868143999,-0.27552833451347897,-0.06754344038801968
2080,0,1,1,0,1,0,0.001053740779768177,0.025,0,0.024390243902439025,-0.07702033670770289,-0.1450872358525565,-0.48490509646839747,-0.2755283345134789,-0.06754344038801968,-0.07702033670770289,-0.14508723585255653,-0.4849050964683975,-0.27552833451347897,-0.06754344038801968
2081,0,3,0,0,1,0,0.003161222339304531,0,0,0.024390243902439025,-0.07702033670770289,-0.11450404644944576,-0.7157596868143999,-0.2755283345134789,-0.06754344038801968,-0.07702033670770289,-0.11450404644944578,-0.7157596868143999,-0.27552833451347897,-0.06754344038801968
2082,0,2,1,0,0,0,0.002107481559536354,0.025,0,0,-0.07702033670770289,-0.12979564115100112,-0.48490509646839747,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.12979564115100115,-0.4849050964683975,-0.27552833451347897,-0.3883747822311132
2083,0,1,0,0,0,0,0.001053740779768177,0,0,0,-0.07702033670770289,-0.1450872358525565,-0.7157596868143999,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.14508723585255653,-0.7157596868143999,-0.27552833451347897,-0.3883747822311132
2084,0,9,1,0,0,0,0.009483667017913594,0.025,0,0,-0.07702033670770289,-0.022754478240113497,-0.48490509646839747,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.022754478240113504,-0.4849050964683975,-0.27552833451347897,-0.3883747822311132
2085,0,9,0,0,0,0,0.009483667017913594,0,0,0,-0.07702033670770289,-0.022754478240113497,-0.7157596868143999,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.022754478240113504,-0.7157596868143999,-0.27552833451347897,-0.3883747822311132
2086,0,4,1,0,0,0,0.004214963119072708,0.025,0,0,-0.07702033670770289,-0.09921245174789038,-0.48490509646839747,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.09921245174789041,-0.4849050964683975,-0.27552833451347897,-0.3883747822311132
2087,0,5,0,0,0,0,0.005268703898840885,0,0,0,-0.07702033670770289,-0.083920857046335,-0.7157596868143999,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.08392085704633502,-0.7157596868143999,-0.27552833451347897,-0.3883747822311132
2089,0,2,6,0,0,0,0.002107481559536354,0.15,0,0,-0.07702033670770289,-0.12979564115100112,0.6693678552616146,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.12979564115100115,0.6693678552616146,-0.27552833451347897,-0.3883747822311132
2092,0,1,0,0,0,0,0.001053740779768177,0,0,0,-0.07702033670770289,-0.1450872358525565,-0.7157596868143999,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.14508723585255653,-0.7157596868143999,-0.27552833451347897,-0.3883747822311132
2093,0,9,1,1,0,0,0.009483667017913594,0.025,0.07692307692307693,0,-0.07702033670770289,-0.022754478240113497,-0.48490509646839747,0.7004957657122345,-0.3883747822311132,-0.07702033670770289,-0.022754478240113504,-0.4849050964683975,0.7004957657122347,-0.3883747822311132
2097,0,5,4,0,0,0,0.005268703898840885,0.1,0,0,-0.07702033670770289,-0.083920857046335,0.2076586745696098,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.08392085704633502,0.20765867456960985,-0.27552833451347897,-0.3883747822311132
2100,0,7,2,1,0,0,0.007376185458377239,0.05,0.07692307692307693,0,-0.07702033670770289,-0.05333766764322425,-0.25405050612239505,0.7004957657122345,-0.3883747822311132,-0.07702033670770289,-0.053337667643224264,-0.2540505061223951,0.7004957657122347,-0.3883747822311132
2101,0,6,1,0,0,0,0.006322444678609062,0.025,0,0,-0.07702033670770289,-0.06862926234477962,-0.48490509646839747,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.06862926234477965,-0.4849050964683975,-0.27552833451347897,-0.3883747822311132
2102,0,1,0,1,0,0,0.001053740779768177,0,0.07692307692307693,0,-0.07702033670770289,-0.1450872358525565,-0.7157596868143999,0.7004957657122345,-0.3883747822311132,-0.07702033670770289,-0.14508723585255653,-0.7157596868143999,0.7004957657122347,-0.3883747822311132
2104,0,1,0,0,0,0,0.001053740779768177,0,0,0,-0.07702033670770289,-0.1450872358525565,-0.7157596868143999,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.14508723585255653,-0.7157596868143999,-0.27552833451347897,-0.3883747822311132
2106,0,1,0,0,0,0,0.001053740779768177,0,0,0,-0.07702033670770289,-0.1450872358525565,-0.7157596868143999,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.14508723585255653,-0.7157596868143999,-0.27552833451347897,-0.3883747822311132
2107,0,5,3,0,0,0,0.005268703898840885,0.075,0,0,-0.07702033670770289,-0.083920857046335,-0.02319591577639263,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.08392085704633502,-0.023195915776392684,-0.27552833451347897,-0.3883747822311132
2111,0,3,1,0,0,0,0.003161222339304531,0.025,0,0,-0.07702033670770289,-0.11450404644944576,-0.48490509646839747,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.11450404644944578,-0.4849050964683975,-0.27552833451347897,-0.3883747822311132
2115,0,2,0,0,0,0,0.002107481559536354,0,0,0,-0.07702033670770289,-0.12979564115100112,-0.7157596868143999,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.12979564115100115,-0.7157596868143999,-0.27552833451347897,-0.3883747822311132
2116,0,2,2,0,2,0,0.002107481559536354,0.05,0,0.04878048780487805,-0.07702033670770289,-0.12979564115100112,-0.25405050612239505,-0.2755283345134789,0.25328790145507385,-0.07702033670770289,-0.12979564115100115,-0.2540505061223951,-0.27552833451347897,0.25328790145507385
2118,0,8,2,1,1,0,0.008429926238145416,0.05,0.07692307692307693,0.024390243902439025,-0.07702033670770289,-0.038046072941668875,-0.25405050612239505,0.7004957657122345,-0.06754344038801968,-0.07702033670770289,-0.038046072941668896,-0.2540505061223951,0.7004957657122347,-0.06754344038801968
2119,0,5,0,0,2,0,0.005268703898840885,0,0,0.04878048780487805,-0.07702033670770289,-0.083920857046335,-0.7157596868143999,-0.2755283345134789,0.25328790145507385,-0.07702033670770289,-0.08392085704633502,-0.7157596868143999,-0.27552833451347897,0.25328790145507385
2122,0,5,6,1,1,0,0.005268703898840885,0.15,0.07692307692307693,0.024390243902439025,-0.07702033670770289,-0.083920857046335,0.6693678552616146,0.7004957657122345,-0.06754344038801968,-0.07702033670770289,-0.08392085704633502,0.6693678552616146,0.7004957657122347,-0.06754344038801968
2125,0,2,0,0,0,0,0.002107481559536354,0,0,0,-0.07702033670770289,-0.12979564115100112,-0.7157596868143999,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.12979564115100115,-0.7157596868143999,-0.27552833451347897,-0.3883747822311132
2126,0,5,1,0,1,0,0.005268703898840885,0.025,0,0.024390243902439025,-0.07702033670770289,-0.083920857046335,-0.48490509646839747,-0.2755283345134789,-0.06754344038801968,-0.07702033670770289,-0.08392085704633502,-0.4849050964683975,-0.27552833451347897,-0.06754344038801968
2127,0,1,0,0,1,0,0.001053740779768177,0,0,0.024390243902439025,-0.07702033670770289,-0.1450872358525565,-0.7157596868143999,-0.2755283345134789,-0.06754344038801968,-0.07702033670770289,-0.14508723585255653,-0.7157596868143999,-0.27552833451347897,-0.06754344038801968
2130,0,3,1,0,1,0,0.003161222339304531,0.025,0,0.024390243902439025,-0.07702033670770289,-0.11450404644944576,-0.48490509646839747,-0.2755283345134789,-0.06754344038801968,-0.07702033670770289,-0.11450404644944578,-0.4849050964683975,-0.27552833451347897,-0.06754344038801968
2132,0,5,2,0,1,0,0.005268703898840885,0.05,0,0.024390243902439025,-0.07702033670770289,-0.083920857046335,-0.25405050612239505,-0.2755283345134789,-0.06754344038801968,-0.07702033670770289,-0.08392085704633502,-0.2540505061223951,-0.27552833451347897,-0.06754344038801968
2133,0,2,0,0,0,0,0.002107481559536354,0,0,0,-0.07702033670770289,-0.12979564115100112,-0.7157596868143999,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.12979564115100115,-0.7157596868143999,-0.27552833451347897,-0.3883747822311132
2136,0,4,0,0,0,0,0.004214963119072708,0,0,0,-0.07702033670770289,-0.09921245174789038,-0.7157596868143999,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.09921245174789041,-0.7157596868143999,-0.27552833451347897,-0.3883747822311132
2137,0,7,2,0,1,0,0.007376185458377239,0.05,0,0.024390243902439025,-0.07702033670770289,-0.05333766764322425,-0.25405050612239505,-0.2755283345134789,-0.06754344038801968,-0.07702033670770289,-0.053337667643224264,-0.2540505061223951,-0.27552833451347897,-0.06754344038801968
2138,0,2,1,1,2,0,0.002107481559536354,0.025,0.07692307692307693,0.04878048780487805,-0.07702033670770289,-0.12979564115100112,-0.48490509646839747,0.7004957657122345,0.25328790145507385,-0.07702033670770289,-0.12979564115100115,-0.4849050964683975,0.7004957657122347,0.25328790145507385
2140,0,3,6,0,2,0,0.003161222339304531,0.15,0,0.04878048780487805,-0.07702033670770289,-0.11450404644944576,0.6693678552616146,-0.2755283345134789,0.25328790145507385,-0.07702033670770289,-0.11450404644944578,0.6693678552616146,-0.27552833451347897,0.25328790145507385
2141,0,3,8,1,2,0,0.003161222339304531,0.2,0.07692307692307693,0.04878048780487805,-0.07702033670770289,-0.11450404644944576,1.1310770359536195,0.7004957657122345,0.25328790145507385,-0.07702033670770289,-0.11450404644944578,1.1310770359536197,0.7004957657122347,0.25328790145507385
2142,0,7,10,0,4,0,0.007376185458377239,0.25,0,0.0975609756097561,-0.07702033670770289,-0.05333766764322425,1.5927862166456244,-0.2755283345134789,0.8949505851412609,-0.07702033670770289,-0.053337667643224264,1.5927862166456246,-0.27552833451347897,0.8949505851412609
2143,0,8,2,0,2,0,0.008429926238145416,0.05,0,0.04878048780487805,-0.07702033670770289,-0.038046072941668875,-0.25405050612239505,-0.2755283345134789,0.25328790145507385,-0.07702033670770289,-0.038046072941668896,-0.2540505061223951,-0.27552833451347897,0.25328790145507385
2146,0,6,5,0,1,0,0.006322444678609062,0.125,0,0.024390243902439025,-0.07702033670770289,-0.06862926234477962,0.4385132649156122,-0.2755283345134789,-0.06754344038801968,-0.07702033670770289,-0.06862926234477965,0.4385132649156122,-0.27552833451347897,-0.06754344038801968
2147,0,10,3,0,1,0,0.01053740779768177,0.075,0,0.024390243902439025,-0.07702033670770289,-0.007462883538558121,-0.02319591577639263,-0.2755283345134789,-0.06754344038801968,-0.07702033670770289,-0.007462883538558135,-0.023195915776392684,-0.27552833451347897,-0.06754344038801968
2150,0,10,11,1,3,0,0.01053740779768177,0.275,0.07692307692307693,0.07317073170731707,-0.07702033670770289,-0.007462883538558121,1.8236408069916268,0.7004957657122345,0.5741192432981673,-0.07702033670770289,-0.007462883538558135,1.8236408069916272,0.7004957657122347,0.5741192432981673
2151,0,13,1,1,0,0,0.0136986301369863,0.025,0.07692307692307693,0,-0.07702033670770289,0.038411900566108007,-0.48490509646839747,0.7004957657122345,-0.3883747822311132,-0.07702033670770289,0.03841190056610799,-0.4849050964683975,0.7004957657122347,-0.3883747822311132
2152,0,2,2,0,0,0,0.002107481559536354,0.05,0,0,-0.07702033670770289,-0.12979564115100112,-0.25405050612239505,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.12979564115100115,-0.2540505061223951,-0.27552833451347897,-0.3883747822311132
2156,0,6,1,0,0,0,0.006322444678609062,0.025,0,0,-0.07702033670770289,-0.06862926234477962,-0.48490509646839747,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.06862926234477965,-0.4849050964683975,-0.27552833451347897,-0.3883747822311132
2157,0,2,0,0,0,0,0.002107481559536354,0,0,0,-0.07702033670770289,-0.12979564115100112,-0.7157596868143999,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.12979564115100115,-0.7157596868143999,-0.27552833451347897,-0.3883747822311132
2158,0,8,2,0,0,0,0.008429926238145416,0.05,0,0,-0.07702033670770289,-0.038046072941668875,-0.25405050612239505,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.038046072941668896,-0.2540505061223951,-0.27552833451347897,-0.3883747822311132
2159,0,5,0,0,0,0,0.005268703898840885,0,0,0,-0.07702033670770289,-0.083920857046335,-0.7157596868143999,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.08392085704633502,-0.7157596868143999,-0.27552833451347897,-0.3883747822311132
2160,0,7,6,1,1,0,0.007376185458377239,0.15,0.07692307692307693,0.024390243902439025,-0.07702033670770289,-0.05333766764322425,0.6693678552616146,0.7004957657122345,-0.06754344038801968,-0.07702033670770289,-0.053337667643224264,0.6693678552616146,0.7004957657122347,-0.06754344038801968
2161,0,6,1,0,2,0,0.006322444678609062,0.025,0,0.04878048780487805,-0.07702033670770289,-0.06862926234477962,-0.48490509646839747,-0.2755283345134789,0.25328790145507385,-0.07702033670770289,-0.06862926234477965,-0.4849050964683975,-0.27552833451347897,0.25328790145507385
2162,0,8,3,0,2,0,0.008429926238145416,0.075,0,0.04878048780487805,-0.07702033670770289,-0.038046072941668875,-0.02319591577639263,-0.2755283345134789,0.25328790145507385,-0.07702033670770289,-0.038046072941668896,-0.023195915776392684,-0.27552833451347897,0.25328790145507385
2164,0,4,0,0,0,0,0.004214963119072708,0,0,0,-0.07702033670770289,-0.09921245174789038,-0.7157596868143999,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.09921245174789041,-0.7157596868143999,-0.27552833451347897,-0.3883747822311132
2165,0,10,10,0,1,0,0.01053740779768177,0.25,0,0.024390243902439025,-0.07702033670770289,-0.007462883538558121,1.5927862166456244,-0.2755283345134789,-0.06754344038801968,-0.07702033670770289,-0.007462883538558135,1.5927862166456246,-0.27552833451347897,-0.06754344038801968
2166,0,11,16,0,2,0,0.011591148577449948,0.4,0,0.04878048780487805,-0.07702033670770289,0.007828711162997255,2.977913758721639,-0.2755283345134789,0.25328790145507385,-0.07702033670770289,0.007828711162997258,2.9779137587216393,-0.27552833451347897,0.25328790145507385
2167,0,3,0,0,1,0,0.003161222339304531,0,0,0.024390243902439025,-0.07702033670770289,-0.11450404644944576,-0.7157596868143999,-0.2755283345134789,-0.06754344038801968,-0.07702033670770289,-0.11450404644944578,-0.7157596868143999,-0.27552833451347897,-0.06754344038801968
2168,0,16,3,0,0,0,0.01685985247629083,0.075,0,0,-0.07702033670770289,0.08428668467077413,-0.02319591577639263,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,0.08428668467077412,-0.023195915776392684,-0.27552833451347897,-0.3883747822311132
2171,0,12,1,0,0,0,0.012644889357218124,0.025,0,0,-0.07702033670770289,0.02312030586455263,-0.48490509646839747,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,0.023120305864552625,-0.4849050964683975,-0.27552833451347897,-0.3883747822311132
2173,0,6,0,0,1,0,0.006322444678609062,0,0,0.024390243902439025,-0.07702033670770289,-0.06862926234477962,-0.7157596868143999,-0.2755283345134789,-0.06754344038801968,-0.07702033670770289,-0.06862926234477965,-0.7157596868143999,-0.27552833451347897,-0.06754344038801968
2175,0,2,1,0,0,0,0.002107481559536354,0.025,0,0,-0.07702033670770289,-0.12979564115100112,-0.48490509646839747,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.12979564115100115,-0.4849050964683975,-0.27552833451347897,-0.3883747822311132
2177,0,6,1,0,0,0,0.006322444678609062,0.025,0,0,-0.07702033670770289,-0.06862926234477962,-0.48490509646839747,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.06862926234477965,-0.4849050964683975,-0.27552833451347897,-0.3883747822311132
2178,0,8,0,0,0,0,0.008429926238145416,0,0,0,-0.07702033670770289,-0.038046072941668875,-0.7157596868143999,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.038046072941668896,-0.7157596868143999,-0.27552833451347897,-0.3883747822311132
2179,0,5,0,0,1,0,0.005268703898840885,0,0,0.024390243902439025,-0.07702033670770289,-0.083920857046335,-0.7157596868143999,-0.2755283345134789,-0.06754344038801968,-0.07702033670770289,-0.08392085704633502,-0.7157596868143999,-0.27552833451347897,-0.06754344038801968
2190,0,12,2,0,0,0,0.012644889357218124,0.05,0,0,-0.07702033670770289,0.02312030586455263,-0.25405050612239505,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,0.023120305864552625,-0.2540505061223951,-0.27552833451347897,-0.3883747822311132
2191,0,3,0,0,0,0,0.003161222339304531,0,0,0,-0.07702033670770289,-0.11450404644944576,-0.7157596868143999,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.11450404644944578,-0.7157596868143999,-0.27552833451347897,-0.3883747822311132
2192,0,6,2,0,1,0,0.006322444678609062,0.05,0,0.024390243902439025,-0.07702033670770289,-0.06862926234477962,-0.25405050612239505,-0.2755283345134789,-0.06754344038801968,-0.07702033670770289,-0.06862926234477965,-0.2540505061223951,-0.27552833451347897,-0.06754344038801968
2193,0,5,3,0,2,0,0.005268703898840885,0.075,0,0.04878048780487805,-0.07702033670770289,-0.083920857046335,-0.02319591577639263,-0.2755283345134789,0.25328790145507385,-0.07702033670770289,-0.08392085704633502,-0.023195915776392684,-0.27552833451347897,0.25328790145507385
2195,0,6,12,0,2,0,0.006322444678609062,0.3,0,0.04878048780487805,-0.07702033670770289,-0.06862926234477962,2.054495397337629,-0.2755283345134789,0.25328790145507385,-0.07702033670770289,-0.06862926234477965,2.054495397337629,-0.27552833451347897,0.25328790145507385
2196,0,6,0,1,1,0,0.006322444678609062,0,0.07692307692307693,0.024390243902439025,-0.07702033670770289,-0.06862926234477962,-0.7157596868143999,0.7004957657122345,-0.06754344038801968,-0.07702033670770289,-0.06862926234477965,-0.7157596868143999,0.7004957657122347,-0.06754344038801968
2197,0,2,2,1,0,0,0.002107481559536354,0.05,0.07692307692307693,0,-0.07702033670770289,-0.12979564115100112,-0.25405050612239505,0.7004957657122345,-0.3883747822311132,-0.07702033670770289,-0.12979564115100115,-0.2540505061223951,0.7004957657122347,-0.3883747822311132
2198,0,2,0,0,0,0,0.002107481559536354,0,0,0,-0.07702033670770289,-0.12979564115100112,-0.7157596868143999,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.12979564115100115,-0.7157596868143999,-0.27552833451347897,-0.3883747822311132
2199,0,4,3,0,1,0,0.004214963119072708,0.075,0,0.024390243902439025,-0.07702033670770289,-0.09921245174789038,-0.02319591577639263,-0.2755283345134789,-0.06754344038801968,-0.07702033670770289,-0.09921245174789041,-0.023195915776392684,-0.27552833451347897,-0.06754344038801968
2203,0,3,3,0,5,0,0.003161222339304531,0.075,0,0.12195121951219512,-0.07702033670770289,-0.11450404644944576,-0.02319591577639263,-0.2755283345134789,1.2157819269843544,-0.07702033670770289,-0.11450404644944578,-0.023195915776392684,-0.27552833451347897,1.2157819269843544
2204,0,8,8,0,1,0,0.008429926238145416,0.2,0,0.024390243902439025,-0.07702033670770289,-0.038046072941668875,1.1310770359536195,-0.2755283345134789,-0.06754344038801968,-0.07702033670770289,-0.038046072941668896,1.1310770359536197,-0.27552833451347897,-0.06754344038801968
2205,0,7,2,0,3,0,0.007376185458377239,0.05,0,0.07317073170731707,-0.07702033670770289,-0.05333766764322425,-0.25405050612239505,-0.2755283345134789,0.5741192432981673,-0.07702033670770289,-0.053337667643224264,-0.2540505061223951,-0.27552833451347897,0.5741192432981673
2206,0,3,0,0,0,0,0.003161222339304531,0,0,0,-0.07702033670770289,-0.11450404644944576,-0.7157596868143999,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.11450404644944578,-0.7157596868143999,-0.27552833451347897,-0.3883747822311132
2207,0,10,1,0,2,0,0.01053740779768177,0.025,0,0.04878048780487805,-0.07702033670770289,-0.007462883538558121,-0.48490509646839747,-0.2755283345134789,0.25328790145507385,-0.07702033670770289,-0.007462883538558135,-0.4849050964683975,-0.27552833451347897,0.25328790145507385
2208,0,6,0,0,1,0,0.006322444678609062,0,0,0.024390243902439025,-0.07702033670770289,-0.06862926234477962,-0.7157596868143999,-0.2755283345134789,-0.06754344038801968,-0.07702033670770289,-0.06862926234477965,-0.7157596868143999,-0.27552833451347897,-0.06754344038801968
2209,0,5,3,0,2,0,0.005268703898840885,0.075,0,0.04878048780487805,-0.07702033670770289,-0.083920857046335,-0.02319591577639263,-0.2755283345134789,0.25328790145507385,-0.07702033670770289,-0.08392085704633502,-0.023195915776392684,-0.27552833451347897,0.25328790145507385
2210,0,8,7,0,1,0,0.008429926238145416,0.175,0,0.024390243902439025,-0.07702033670770289,-0.038046072941668875,0.900222445607617,-0.2755283345134789,-0.06754344038801968,-0.07702033670770289,-0.038046072941668896,0.900222445607617,-0.27552833451347897,-0.06754344038801968
2211,0,3,2,0,1,0,0.003161222339304531,0.05,0,0.024390243902439025,-0.07702033670770289,-0.11450404644944576,-0.25405050612239505,-0.2755283345134789,-0.06754344038801968,-0.07702033670770289,-0.11450404644944578,-0.2540505061223951,-0.27552833451347897,-0.06754344038801968
2212,0,5,2,0,1,0,0.005268703898840885,0.05,0,0.024390243902439025,-0.07702033670770289,-0.083920857046335,-0.25405050612239505,-0.2755283345134789,-0.06754344038801968,-0.07702033670770289,-0.08392085704633502,-0.2540505061223951,-0.27552833451347897,-0.06754344038801968
2213,0,9,1,0,2,0,0.009483667017913594,0.025,0,0.04878048780487805,-0.07702033670770289,-0.022754478240113497,-0.48490509646839747,-0.2755283345134789,0.25328790145507385,-0.07702033670770289,-0.022754478240113504,-0.4849050964683975,-0.27552833451347897,0.25328790145507385
2214,0,2,0,0,0,0,0.002107481559536354,0,0,0,-0.07702033670770289,-0.12979564115100112,-0.7157596868143999,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.12979564115100115,-0.7157596868143999,-0.27552833451347897,-0.3883747822311132
2216,0,7,8,1,2,0,0.007376185458377239,0.2,0.07692307692307693,0.04878048780487805,-0.07702033670770289,-0.05333766764322425,1.1310770359536195,0.7004957657122345,0.25328790145507385,-0.07702033670770289,-0.053337667643224264,1.1310770359536197,0.7004957657122347,0.25328790145507385
2218,0,3,4,0,1,0,0.003161222339304531,0.1,0,0.024390243902439025,-0.07702033670770289,-0.11450404644944576,0.2076586745696098,-0.2755283345134789,-0.06754344038801968,-0.07702033670770289,-0.11450404644944578,0.20765867456960985,-0.27552833451347897,-0.06754344038801968
2219,0,2,2,0,0,0,0.002107481559536354,0.05,0,0,-0.07702033670770289,-0.12979564115100112,-0.25405050612239505,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.12979564115100115,-0.2540505061223951,-0.27552833451347897,-0.3883747822311132
2221,0,6,1,0,0,0,0.006322444678609062,0.025,0,0,-0.07702033670770289,-0.06862926234477962,-0.48490509646839747,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.06862926234477965,-0.4849050964683975,-0.27552833451347897,-0.3883747822311132
2222,0,4,3,0,1,0,0.004214963119072708,0.075,0,0.024390243902439025,-0.07702033670770289,-0.09921245174789038,-0.02319591577639263,-0.2755283345134789,-0.06754344038801968,-0.07702033670770289,-0.09921245174789041,-0.023195915776392684,-0.27552833451347897,-0.06754344038801968
2223,0,6,1,0,2,0,0.006322444678609062,0.025,0,0.04878048780487805,-0.07702033670770289,-0.06862926234477962,-0.48490509646839747,-0.2755283345134789,0.25328790145507385,-0.07702033670770289,-0.06862926234477965,-0.4849050964683975,-0.27552833451347897,0.25328790145507385
2224,0,3,2,1,0,0,0.003161222339304531,0.05,0.07692307692307693,0,-0.07702033670770289,-0.11450404644944576,-0.25405050612239505,0.7004957657122345,-0.3883747822311132,-0.07702033670770289,-0.11450404644944578,-0.2540505061223951,0.7004957657122347,-0.3883747822311132
2225,0,2,0,0,0,0,0.002107481559536354,0,0,0,-0.07702033670770289,-0.12979564115100112,-0.7157596868143999,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.12979564115100115,-0.7157596868143999,-0.27552833451347897,-0.3883747822311132
2226,0,6,2,0,2,0,0.006322444678609062,0.05,0,0.04878048780487805,-0.07702033670770289,-0.06862926234477962,-0.25405050612239505,-0.2755283345134789,0.25328790145507385,-0.07702033670770289,-0.06862926234477965,-0.2540505061223951,-0.27552833451347897,0.25328790145507385
2227,0,6,4,0,1,0,0.006322444678609062,0.1,0,0.024390243902439025,-0.07702033670770289,-0.06862926234477962,0.2076586745696098,-0.2755283345134789,-0.06754344038801968,-0.07702033670770289,-0.06862926234477965,0.20765867456960985,-0.27552833451347897,-0.06754344038801968
2230,0,11,1,0,2,0,0.011591148577449948,0.025,0,0.04878048780487805,-0.07702033670770289,0.007828711162997255,-0.48490509646839747,-0.2755283345134789,0.25328790145507385,-0.07702033670770289,0.007828711162997258,-0.4849050964683975,-0.27552833451347897,0.25328790145507385
2231,0,1,0,0,0,0,0.001053740779768177,0,0,0,-0.07702033670770289,-0.1450872358525565,-0.7157596868143999,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.14508723585255653,-0.7157596868143999,-0.27552833451347897,-0.3883747822311132
2232,0,9,1,0,3,0,0.009483667017913594,0.025,0,0.07317073170731707,-0.07702033670770289,-0.022754478240113497,-0.48490509646839747,-0.2755283345134789,0.5741192432981673,-0.07702033670770289,-0.022754478240113504,-0.4849050964683975,-0.27552833451347897,0.5741192432981673
2233,0,14,3,0,3,0,0.014752370916754479,0.075,0,0.07317073170731707,-0.07702033670770289,0.05370349526766338,-0.02319591577639263,-0.2755283345134789,0.5741192432981673,-0.07702033670770289,0.05370349526766339,-0.023195915776392684,-0.27552833451347897,0.5741192432981673
2234,0,13,1,0,0,0,0.0136986301369863,0.025,0,0,-0.07702033670770289,0.038411900566108007,-0.48490509646839747,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,0.03841190056610799,-0.4849050964683975,-0.27552833451347897,-0.3883747822311132
2748,0,6,0,0,0,0,0.006322444678609062,0,0,0,-0.07702033670770289,-0.06862926234477962,-0.7157596868143999,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.06862926234477965,-0.7157596868143999,-0.27552833451347897,-0.3883747822311132
2749,0,10,0,0,0,0,0.01053740779768177,0,0,0,-0.07702033670770289,-0.007462883538558121,-0.7157596868143999,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.007462883538558135,-0.7157596868143999,-0.27552833451347897,-0.3883747822311132
2750,0,15,8,1,2,0,0.015806111696522657,0.2,0.07692307692307693,0.04878048780487805,-0.07702033670770289,0.06899508996921876,1.1310770359536195,0.7004957657122345,0.25328790145507385,-0.07702033670770289,0.06899508996921878,1.1310770359536197,0.7004957657122347,0.25328790145507385
2759,0,7,2,0,0,0,0.007376185458377239,0.05,0,0,-0.07702033670770289,-0.05333766764322425,-0.25405050612239505,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.053337667643224264,-0.2540505061223951,-0.27552833451347897,-0.3883747822311132
