"RA_2006_CODE","RA_2006_NAME","SSC_2006_CODE","SSC_2006_NAME","RATIO","PERCENT"
"51","Inner Regional Australia","51021","Anketell",1,100
"51","Inner Regional Australia","51141","Belhus",1,100
"51","Inner Regional Australia","51186","Bouvard",1,100
"51","Inner Regional Australia","51226","Byford",0.1039,10.39
"51","Inner Regional Australia","51246","Carabooda",1,100
"51","Inner Regional Australia","51321","Coodanup",1,100
"51","Inner Regional Australia","51396","Dawesville",1,100
"51","Inner Regional Australia","51411","Dudley Park",1,100
"51","Inner Regional Australia","51456","Eglinton",1,100
"51","Inner Regional Australia","51461","Ellenbrook",0.0368,3.68
"51","Inner Regional Australia","51471","Erskine",1,100
"51","Inner Regional Australia","51476","Falcon",1,100
"51","Inner Regional Australia","51506","Furnissdale",1,100
"51","Inner Regional Australia","51531","Golden Bay",1,100
"51","Inner Regional Australia","51546","Greenfields",1,100
"51","Inner Regional Australia","51571","Halls Head",1,100
"51","Inner Regional Australia","51616","Herne Hill",0.3077,30.77
"51","Inner Regional Australia","51796","Lakelands",1,100
"51","Inner Regional Australia","51856","Madora Bay",1,100
"51","Inner Regional Australia","51881","Mandurah",1,100
"51","Inner Regional Australia","51911","Meadow Springs",1,100
"51","Inner Regional Australia","52006","Mundaring",0.0183,1.83
"51","Inner Regional Australia","52071","North Yunderup",1,100
"51","Inner Regional Australia","52091","Oakford",1,100
"51","Inner Regional Australia","52126","Parklands",1,100
"51","Inner Regional Australia","52166","Pinjarra",1,100
"51","Inner Regional Australia","52191","Ravenswood",1,100
"51","Inner Regional Australia","52251","San Remo",1,100
"51","Inner Regional Australia","52261","Secret Harbour",1,100
"51","Inner Regional Australia","52286","Silver Sands",1,100
"51","Inner Regional Australia","52296","Singleton",1,100
"51","Inner Regional Australia","52326","South Yunderup",1,100
"51","Inner Regional Australia","52351","Stoneville",0.349,34.9
"51","Inner Regional Australia","52391","The Vines",1,100
"51","Inner Regional Australia","52411","Two Rocks",1,100
"51","Inner Regional Australia","52416","Upper Swan",1,100
"51","Inner Regional Australia","52441","Wandi",1,100
"51","Inner Regional Australia","52451","Wannanup",1,100
"51","Inner Regional Australia","52581","Yanchep",1,100
"51","Inner Regional Australia","53006","Abbey",1,100
"51","Inner Regional Australia","53026","Allanson",1,100
"51","Inner Regional Australia","53031","Ambergate",1,100
"51","Inner Regional Australia","53041","Argyle",1,100
"51","Inner Regional Australia","53061","Australind",1,100
"51","Inner Regional Australia","53076","Bakers Hill",1,100
"51","Inner Regional Australia","53081","Baldivis",0.2908,29.08
"51","Inner Regional Australia","53116","Barragup",1,100
"51","Inner Regional Australia","53146","Bedfordale",0.0005,0.05
"51","Inner Regional Australia","53151","Beechina",1,100
"51","Inner Regional Australia","53201","Bindoon",1,100
"51","Inner Regional Australia","53206","Binningup",1,100
"51","Inner Regional Australia","53261","Bouvard - Bal",1,100
"51","Inner Regional Australia","53266","Bovell",1,100
"51","Inner Regional Australia","53276","Boyanup",1,100
"51","Inner Regional Australia","53296","Brigadoon",1,100
"51","Inner Regional Australia","53301","Broadwater",1,100
"51","Inner Regional Australia","53341","Brunswick",1,100
"51","Inner Regional Australia","53361","Bullsbrook",1,100
"51","Inner Regional Australia","53366","Bunbury",1,100
"51","Inner Regional Australia","53376","Burekup",1,100
"51","Inner Regional Australia","53386","Busselton",1,100
"51","Inner Regional Australia","53416","Capel",1,100
"51","Inner Regional Australia","53426","Caraban",1,100
"51","Inner Regional Australia","53431","Cardiff",1,100
"51","Inner Regional Australia","53436","Cardup",1,100
"51","Inner Regional Australia","53441","Carey Park",1,100
"51","Inner Regional Australia","53496","Chidlow",1,100
"51","Inner Regional Australia","53501","Chittering",1,100
"51","Inner Regional Australia","53506","Clackline",1,100
"51","Inner Regional Australia","53516","College Grove",1,100
"51","Inner Regional Australia","53521","Collie",1,100
"51","Inner Regional Australia","53536","Cookernup",1,100
"51","Inner Regional Australia","53546","Coolup",1,100
"51","Inner Regional Australia","53551","Coonabidgee",1,100
"51","Inner Regional Australia","53556","Coondle",1,100
"51","Inner Regional Australia","53566","Copley",1,100
"51","Inner Regional Australia","53606","Crooked Brook",1,100
"51","Inner Regional Australia","53651","Dalyellup",1,100
"51","Inner Regional Australia","53676","Dardanup",1,100
"51","Inner Regional Australia","53681","Dardanup West",1,100
"51","Inner Regional Australia","53691","Davenport",1,100
"51","Inner Regional Australia","53736","Donnybrook",1,100
"51","Inner Regional Australia","53771","Dumbarton",1,100
"51","Inner Regional Australia","53781","Dunsborough",1,100
"51","Inner Regional Australia","53796","Dwellingup",1,100
"51","Inner Regional Australia","53811","East Bunbury",1,100
"51","Inner Regional Australia","53836","Eaton",1,100
"51","Inner Regional Australia","53906","Gabbadah",1,100
"51","Inner Regional Australia","53931","Gelorup",1,100
"51","Inner Regional Australia","53936","Geographe",1,100
"51","Inner Regional Australia","53966","Gidgegannup",0.8248,82.48
"51","Inner Regional Australia","53981","Glen Iris",1,100
"51","Inner Regional Australia","54021","Grass Valley",1,100
"51","Inner Regional Australia","54036","Greenhills",1,100
"51","Inner Regional Australia","54056","Guilderton",1,100
"51","Inner Regional Australia","54066","Hamel",1,100
"51","Inner Regional Australia","54081","Harvey",1,100
"51","Inner Regional Australia","54091","Herne Hill - Bal",1,100
"51","Inner Regional Australia","54096","Herron",1,100
"51","Inner Regional Australia","54121","Hoddys Well",1,100
"51","Inner Regional Australia","54126","Hopeland",1,100
"51","Inner Regional Australia","54151","Illawarra",1,100
"51","Inner Regional Australia","54191","Jarrahdale",1,100
"51","Inner Regional Australia","54226","Julimar",1,100
"51","Inner Regional Australia","54286","Karnup",1,100
"51","Inner Regional Australia","54296","Karrakup",1,100
"51","Inner Regional Australia","54341","Keysbrook",1,100
"51","Inner Regional Australia","54481","Lake Clifton",1,100
"51","Inner Regional Australia","54556","Leschenault",1,100
"51","Inner Regional Australia","54576","Lower Chittering",1,100
"51","Inner Regional Australia","54586","Ludlow",1,100
"51","Inner Regional Australia","54631","Mardella",1,100
"51","Inner Regional Australia","54656","Marybrook",1,100
"51","Inner Regional Australia","54686","Meelon",1,100
"51","Inner Regional Australia","54726","Millbridge",1,100
"51","Inner Regional Australia","54736","Millendon",1,100
"51","Inner Regional Australia","54786","Mokine",1,100
"51","Inner Regional Australia","54836","Morangup",1,100
"51","Inner Regional Australia","54871","Mount Hardey",1,100
"51","Inner Regional Australia","54881","Mount Helena",1,100
"51","Inner Regional Australia","54916","Muchea",1,100
"51","Inner Regional Australia","54946","Mundijong",1,100
"51","Inner Regional Australia","54951","Mungalup",1,100
"51","Inner Regional Australia","54976","Myalup",1,100
"51","Inner Regional Australia","55031","Neergabby",1,100
"51","Inner Regional Australia","55081","North Boyanup",1,100
"51","Inner Regional Australia","55086","North Dandalup",1,100
"51","Inner Regional Australia","55111","Northam",1,100
"51","Inner Regional Australia","55156","Oldbury",1,100
"51","Inner Regional Australia","55221","Paradise",1,100
"51","Inner Regional Australia","55256","Pelican Point",1,100
"51","Inner Regional Australia","55266","Peppermint Grove Beach",1,100
"51","Inner Regional Australia","55291","Pickering Brook",0.0014,0.14
"51","Inner Regional Australia","55296","Picton",1,100
"51","Inner Regional Australia","55321","Pinjar",0.0127,1.27
"51","Inner Regional Australia","55366","Preston Beach",1,100
"51","Inner Regional Australia","55386","Quedjinup",1,100
"51","Inner Regional Australia","55391","Quindalup",1,100
"51","Inner Regional Australia","55416","Ravenswood - Bal",1,100
"51","Inner Regional Australia","55426","Reservoir",1,100
"51","Inner Regional Australia","55461","Roelands",1,100
"51","Inner Regional Australia","55491","Sawyers Valley",1,100
"51","Inner Regional Australia","55506","Serpentine",1,100
"51","Inner Regional Australia","55536","South Bunbury",1,100
"51","Inner Regional Australia","55576","Southern Brook",1,100
"51","Inner Regional Australia","55596","Spencers Brook",1,100
"51","Inner Regional Australia","55606","St Ronans",1,100
"51","Inner Regional Australia","55611","Stake Hill",1,100
"51","Inner Regional Australia","55626","Stratham",1,100
"51","Inner Regional Australia","55656","Talbot",1,100
"51","Inner Regional Australia","55701","The Lakes",1,100
"51","Inner Regional Australia","55716","Toodyay",1,100
"51","Inner Regional Australia","55756","Uduc",1,100
"51","Inner Regional Australia","55771","Usher",1,100
"51","Inner Regional Australia","55781","Vasse",1,100
"51","Inner Regional Australia","55791","Vittoria",1,100
"51","Inner Regional Australia","55856","Waroona",1,100
"51","Inner Regional Australia","55876","Waterloo",1,100
"51","Inner Regional Australia","55896","Wellesley",1,100
"51","Inner Regional Australia","55901","Wellington Mill",1,100
"51","Inner Regional Australia","55916","West Busselton",1,100
"51","Inner Regional Australia","55921","West Coolup",1,100
"51","Inner Regional Australia","55941","West Pinjarra",1,100
"51","Inner Regional Australia","55946","West Toodyay",1,100
"51","Inner Regional Australia","55956","Whitby",1,100
"51","Inner Regional Australia","56011","Withers",1,100
"51","Inner Regional Australia","56021","Wokalup",1,100
"51","Inner Regional Australia","56036","Wonnerup",1,100
"51","Inner Regional Australia","56051","Woodridge",1,100
"51","Inner Regional Australia","56061","Wooroloo",1,100
"51","Inner Regional Australia","56076","Wundowie",1,100
"51","Inner Regional Australia","56096","Yabberup",1,100
"51","Inner Regional Australia","56116","Yalyalup",1,100
"51","Inner Regional Australia","56126","Yarloop",1,100
"51","Inner Regional Australia","56161","York",1,100
"51","Inner Regional Australia","59999","Unclassified WA",0.2857,28.57
"52","Outer Regional Australia","53016","Albany",1,100
"52","Outer Regional Australia","53021","Aldersyde",1,100
"52","Outer Regional Australia","53051","Arthur River",1,100
"52","Outer Regional Australia","53056","Augusta",1,100
"52","Outer Regional Australia","53066","Badgebup",1,100
"52","Outer Regional Australia","53071","Badgingarra",1,100
"52","Outer Regional Australia","53086","Balingup",1,100
"52","Outer Regional Australia","53106","Bannister",1,100
"52","Outer Regional Australia","53111","Barberton",1,100
"52","Outer Regional Australia","53126","Bayonet Head",1,100
"52","Outer Regional Australia","53131","Beachlands",1,100
"52","Outer Regional Australia","53156","Beermullah",1,100
"52","Outer Regional Australia","53161","Bejoording",1,100
"52","Outer Regional Australia","53176","Beresford",1,100
"52","Outer Regional Australia","53181","Beverley",1,100
"52","Outer Regional Australia","53211","Bluff Point",1,100
"52","Outer Regional Australia","53216","Boddington",1,100
"52","Outer Regional Australia","53221","Bolgart",1,100
"52","Outer Regional Australia","53241","Boraning",1,100
"52","Outer Regional Australia","53251","Boscabel",1,100
"52","Outer Regional Australia","53256","Boulder",1,100
"52","Outer Regional Australia","53281","Boyup Brook",1,100
"52","Outer Regional Australia","53291","Bridgetown",1,100
"52","Outer Regional Australia","53306","Broadwood",1,100
"52","Outer Regional Australia","53316","Brookton",1,100
"52","Outer Regional Australia","53326","Broomehill East",1,100
"52","Outer Regional Australia","53331","Broomehill Village",1,100
"52","Outer Regional Australia","53371","Bungulla",1,100
"52","Outer Regional Australia","53396","Calingiri",1,100
"52","Outer Regional Australia","53411","Cape Burney",1,100
"52","Outer Regional Australia","53446","Carlotta",1,100
"52","Outer Regional Australia","53471","Centennial Park",1,100
"52","Outer Regional Australia","53476","Cervantes",1,100
"52","Outer Regional Australia","53491","Channybearup",1,100
"52","Outer Regional Australia","53526","Collingwood Heights",1,100
"52","Outer Regional Australia","53591","Cowaramup",1,100
"52","Outer Regional Australia","53601","Cranbrook",1,100
"52","Outer Regional Australia","53611","Crossman",1,100
"52","Outer Regional Australia","53616","Cuballing",1,100
"52","Outer Regional Australia","53631","Cunderdin",1,100
"52","Outer Regional Australia","53636","Cuthbert",1,100
"52","Outer Regional Australia","53641","Dale",1,100
"52","Outer Regional Australia","53666","Dandaragan",1,100
"52","Outer Regional Australia","53671","Dangin",1,100
"52","Outer Regional Australia","53686","Darkan",1,100
"52","Outer Regional Australia","53696","Deanmill",1,100
"52","Outer Regional Australia","53701","Deepdale",1,100
"52","Outer Regional Australia","53711","Denmark",1,100
"52","Outer Regional Australia","53721","Dingup",1,100
"52","Outer Regional Australia","53731","Dongara",1,100
"52","Outer Regional Australia","53741","Doodlakine",1,100
"52","Outer Regional Australia","53751","Dowerin",1,100
"52","Outer Regional Australia","53756","Drummond Cove",1,100
"52","Outer Regional Australia","53791","Duranillin",1,100
"52","Outer Regional Australia","53801","Eagle Bay",1,100
"52","Outer Regional Australia","53806","East Beverley",1,100
"52","Outer Regional Australia","53826","East Pingelly",1,100
"52","Outer Regional Australia","53831","East Popanyinning",1,100
"52","Outer Regional Australia","53846","Elleker",1,100
"52","Outer Regional Australia","53851","Emu Point",1,100
"52","Outer Regional Australia","53891","Forest Grove",1,100
"52","Outer Regional Australia","53901","Frankland",0.6089,60.89
"52","Outer Regional Australia","53941","Geraldton",1,100
"52","Outer Regional Australia","53971","Gingin",1,100
"52","Outer Regional Australia","53976","Gledhow",1,100
"52","Outer Regional Australia","53986","Glenfield",1,100
"52","Outer Regional Australia","53996","Gnarabup",1,100
"52","Outer Regional Australia","54006","Goode Beach",1,100
"52","Outer Regional Australia","54011","Goomalling",1,100
"52","Outer Regional Australia","54016","Gracetown",1,100
"52","Outer Regional Australia","54031","Greenbushes",1,100
"52","Outer Regional Australia","54041","Greenough",1,100
"52","Outer Regional Australia","54076","Hannans",1,100
"52","Outer Regional Australia","54086","Hay",1,100
"52","Outer Regional Australia","54106","Highbury",1,100
"52","Outer Regional Australia","54111","Hill River",1,100
"52","Outer Regional Australia","54116","Hines Hill",1,100
"52","Outer Regional Australia","54136","Horrocks",1,100
"52","Outer Regional Australia","54166","Isseka",1,100
"52","Outer Regional Australia","54176","Jalbarragup",1,100
"52","Outer Regional Australia","54186","Jardee",1,100
"52","Outer Regional Australia","54196","Jelcobine",1,100
"52","Outer Regional Australia","54201","Jennacubbine",1,100
"52","Outer Regional Australia","54221","Jingalup",1,100
"52","Outer Regional Australia","54231","Jurien Bay",1,100
"52","Outer Regional Australia","54246","Kalgan",1,100
"52","Outer Regional Australia","54251","Kalgoorlie",1,100
"52","Outer Regional Australia","54261","Kambalda",1,100
"52","Outer Regional Australia","54266","Karakin",1,100
"52","Outer Regional Australia","54276","Karlkurla",1,100
"52","Outer Regional Australia","54281","Karloo",1,100
"52","Outer Regional Australia","54301","Karranadgin",1,100
"52","Outer Regional Australia","54316","Karridale",1,100
"52","Outer Regional Australia","54321","Katanning",1,100
"52","Outer Regional Australia","54326","Kellerberrin",1,100
"52","Outer Regional Australia","54331","Kendenup",1,100
"52","Outer Regional Australia","54336","Kentdale",1,100
"52","Outer Regional Australia","54351","King River",1,100
"52","Outer Regional Australia","54361","Kirup",1,100
"52","Outer Regional Australia","54366","Kojonup",1,100
"52","Outer Regional Australia","54381","Konnongorring",1,100
"52","Outer Regional Australia","54406","Korrelocking",1,100
"52","Outer Regional Australia","54411","Kronkup",1,100
"52","Outer Regional Australia","54416","Kudardup",1,100
"52","Outer Regional Australia","54426","Kulikup",1,100
"52","Outer Regional Australia","54496","Lake Toolbrunup",1,100
"52","Outer Regional Australia","54501","Lamington",1,100
"52","Outer Regional Australia","54506","Lancelin",1,100
"52","Outer Regional Australia","54511","Lange",1,100
"52","Outer Regional Australia","54531","Ledge Point",1,100
"52","Outer Regional Australia","54546","Lennard Brook",1,100
"52","Outer Regional Australia","54566","Little Grove",1,100
"52","Outer Regional Australia","54571","Lockyer",1,100
"52","Outer Regional Australia","54581","Lower King",1,100
"52","Outer Regional Australia","54591","Mahomets Flats",1,100
"52","Outer Regional Australia","54601","Manjimup",1,100
"52","Outer Regional Australia","54606","Manmanning",1,100
"52","Outer Regional Australia","54611","Manypeaks",1,100
"52","Outer Regional Australia","54616","Marbelup",1,100
"52","Outer Regional Australia","54636","Margaret River",1,100
"52","Outer Regional Australia","54666","Mayanup",1,100
"52","Outer Regional Australia","54671","McKail",1,100
"52","Outer Regional Australia","54676","Meckering",1,100
"52","Outer Regional Australia","54701","Merredin",1,100
"52","Outer Regional Australia","54706","Middlesex",1,100
"52","Outer Regional Australia","54711","Middleton Beach",1,100
"52","Outer Regional Australia","54716","Miling",1,100
"52","Outer Regional Australia","54731","Millbrook",1,100
"52","Outer Regional Australia","54741","Milo",1,100
"52","Outer Regional Australia","54746","Milpara",1,100
"52","Outer Regional Australia","54751","Mimegarra",1,100
"52","Outer Regional Australia","54761","Mingenew",1,100
"52","Outer Regional Australia","54771","Minnivale",1,100
"52","Outer Regional Australia","54781","Mira Mar",1,100
"52","Outer Regional Australia","54796","Molloy Island",1,100
"52","Outer Regional Australia","54811","Moodiarrup",1,100
"52","Outer Regional Australia","54816","Moojebing",1,100
"52","Outer Regional Australia","54821","Moonyoonooka",1,100
"52","Outer Regional Australia","54826","Moora",1,100
"52","Outer Regional Australia","54846","Moresby",1,100
"52","Outer Regional Australia","54856","Mount Barker",1,100
"52","Outer Regional Australia","54866","Mount Clarence",1,100
"52","Outer Regional Australia","54896","Mount Melville",1,100
"52","Outer Regional Australia","54911","Mount Tarcoola",1,100
"52","Outer Regional Australia","54931","Mullalyup",1,100
"52","Outer Regional Australia","54941","Mullingar",0.864,86.4
"52","Outer Regional Australia","54966","Muradup",1,100
"52","Outer Regional Australia","54986","Nannup",1,100
"52","Outer Regional Australia","54991","Nanson",1,100
"52","Outer Regional Australia","55006","Narngulu",1,100
"52","Outer Regional Australia","55011","Narrikup",1,100
"52","Outer Regional Australia","55016","Narrogin",1,100
"52","Outer Regional Australia","55021","Naturaliste",1,100
"52","Outer Regional Australia","55056","Nilgen",1,100
"52","Outer Regional Australia","55066","Noggerup",1,100
"52","Outer Regional Australia","55071","Nornalup",1,100
"52","Outer Regional Australia","55091","North Greenbushes",1,100
"52","Outer Regional Australia","55116","Northampton",1,100
"52","Outer Regional Australia","55146","Ocean Beach",1,100
"52","Outer Regional Australia","55181","Orana",1,100
"52","Outer Regional Australia","55196","Palgarup",1,100
"52","Outer Regional Australia","55211","Pantapin",1,100
"52","Outer Regional Australia","55231","Parkeston",1,100
"52","Outer Regional Australia","55241","Peaceful Bay",1,100
"52","Outer Regional Australia","55261","Pemberton",1,100
"52","Outer Regional Australia","55276","Perillup",1,100
"52","Outer Regional Australia","55281","Piawaning",1,100
"52","Outer Regional Australia","55286","Piccadilly",1,100
"52","Outer Regional Australia","55301","Piesseville",1,100
"52","Outer Regional Australia","55311","Pingelly",1,100
"52","Outer Regional Australia","55346","Popanyinning",1,100
"52","Outer Regional Australia","55351","Porongurup",1,100
"52","Outer Regional Australia","55356","Port Denison",1,100
"52","Outer Regional Australia","55371","Prevelly",1,100
"52","Outer Regional Australia","55381","Quairading",1,100
"52","Outer Regional Australia","55396","Quindanning",1,100
"52","Outer Regional Australia","55406","Rangeway",1,100
"52","Outer Regional Australia","55421","Redmond",1,100
"52","Outer Regional Australia","55431","Ringbark",1,100
"52","Outer Regional Australia","55436","Robinson",1,100
"52","Outer Regional Australia","55446","Rocky Gully",1,100
"52","Outer Regional Australia","55471","Rosa Brook",1,100
"52","Outer Regional Australia","55476","Rosa Glen",1,100
"52","Outer Regional Australia","55496","Scotsdale",1,100
"52","Outer Regional Australia","55501","Seabird",1,100
"52","Outer Regional Australia","55516","Shadforth",1,100
"52","Outer Regional Australia","55526","Somerville",1,100
"52","Outer Regional Australia","55531","South Boulder",1,100
"52","Outer Regional Australia","55546","South Doodlakine",1,100
"52","Outer Regional Australia","55556","South Kalgoorlie",1,100
"52","Outer Regional Australia","55586","Spalding",1,100
"52","Outer Regional Australia","55591","Spencer Park",1,100
"52","Outer Regional Australia","55621","Strathalbyn",1,100
"52","Outer Regional Australia","55641","Sunset Beach",1,100
"52","Outer Regional Australia","55646","Takalarup",1,100
"52","Outer Regional Australia","55661","Tambellup",1,100
"52","Outer Regional Australia","55666","Tammin",1,100
"52","Outer Regional Australia","55676","Tarcoola Beach",1,100
"52","Outer Regional Australia","55696","Tenterden",1,100
"52","Outer Regional Australia","55731","Torbay",1,100
"52","Outer Regional Australia","55736","Torndirrup",1,100
"52","Outer Regional Australia","55741","Trafalgar",1,100
"52","Outer Regional Australia","55751","Treeton",1,100
"52","Outer Regional Australia","55776","Utakarra",1,100
"52","Outer Regional Australia","55786","Victory Heights",1,100
"52","Outer Regional Australia","55806","Waggrakine",1,100
"52","Outer Regional Australia","55811","Wagin",1,100
"52","Outer Regional Australia","55816","Walkaway",1,100
"52","Outer Regional Australia","55826","Wandering",1,100
"52","Outer Regional Australia","55831","Wandina",1,100
"52","Outer Regional Australia","55836","Wanerie",1,100
"52","Outer Regional Australia","55841","Wannamal",1,100
"52","Outer Regional Australia","55866","Warrenup",1,100
"52","Outer Regional Australia","55881","Watheroo",1,100
"52","Outer Regional Australia","55886","Webberton",1,100
"52","Outer Regional Australia","55926","West End",1,100
"52","Outer Regional Australia","55931","West Kalgoorlie",1,100
"52","Outer Regional Australia","55936","West Lamington",1,100
"52","Outer Regional Australia","55966","Wickepin",0.7093,70.93
"52","Outer Regional Australia","55981","Williams",1,100
"52","Outer Regional Australia","55986","Williamstown",1,100
"52","Outer Regional Australia","55996","Wilyabrup",1,100
"52","Outer Regional Australia","56006","Winnejup",1,100
"52","Outer Regional Australia","56031","Wongan Hills",0.7957,79.57
"52","Outer Regional Australia","56041","Wonthella",1,100
"52","Outer Regional Australia","56046","Woodanilling",1,100
"52","Outer Regional Australia","56066","Woorree",1,100
"52","Outer Regional Australia","56101","Yakamia",1,100
"52","Outer Regional Australia","56111","Yallingup",1,100
"52","Outer Regional Australia","56121","Yandanooka",1,100
"52","Outer Regional Australia","56131","Yathroo",1,100
"52","Outer Regional Australia","56136","Yeagarup",1,100
"52","Outer Regional Australia","56141","Yealering",1,100
"52","Outer Regional Australia","56156","Yilliminning",1,100
"52","Outer Regional Australia","56166","Yorkrakine",1,100
"52","Outer Regional Australia","56171","Youngs Siding",1,100
"53","Remote Australia","52231","Rottnest Island",1,100
"53","Remote Australia","53011","Ajana",1,100
"53","Remote Australia","53036","Amelup",1,100
"53","Remote Australia","53046","Arrino",1,100
"53","Remote Australia","53091","Ballidu",1,100
"53","Remote Australia","53096","Bandy Creek",1,100
"53","Remote Australia","53121","Baynton",1,100
"53","Remote Australia","53136","Beacon",1,100
"53","Remote Australia","53166","Bencubbin",1,100
"53","Remote Australia","53171","Benjaberring",1,100
"53","Remote Australia","53191","Bilbarin",1,100
"53","Remote Australia","53196","Bilingurr",1,100
"53","Remote Australia","53226","Bonnie Rock",1,100
"53","Remote Australia","53236","Boorara Brook",1,100
"53","Remote Australia","53246","Borden",1,100
"53","Remote Australia","53271","Boxwood Hill",1,100
"53","Remote Australia","53286","Bremer Bay",1,100
"53","Remote Australia","53311","Brockman",1,100
"53","Remote Australia","53321","Broome",1,100
"53","Remote Australia","53336","Bruce Rock",1,100
"53","Remote Australia","53346","Bulgarra",1,100
"53","Remote Australia","53351","Bullaring",1,100
"53","Remote Australia","53356","Bullfinch",1,100
"53","Remote Australia","53381","Burracoppin",1,100
"53","Remote Australia","53391","Cable Beach",1,100
"53","Remote Australia","53406","Canna",1,100
"53","Remote Australia","53456","Carnamah",1,100
"53","Remote Australia","53461","Cascade",1,100
"53","Remote Australia","53466","Castletown",1,100
"53","Remote Australia","53481","Chadwick",1,100
"53","Remote Australia","53486","Chandler",1,100
"53","Remote Australia","53541","Coolgardie",1,100
"53","Remote Australia","53561","Coorow",1,100
"53","Remote Australia","53576","Corrigin",1,100
"53","Remote Australia","53596","Cramphorne",1,100
"53","Remote Australia","53646","Dalwallinu",1,100
"53","Remote Australia","53656","Dampier",1,100
"53","Remote Australia","53726","Djugun",1,100
"53","Remote Australia","53766","Dudinin",1,100
"53","Remote Australia","53776","Dumbleyung",1,100
"53","Remote Australia","53816","East Carnarvon",1,100
"53","Remote Australia","53856","Eneabba",1,100
"53","Remote Australia","53861","Esperance",1,100
"53","Remote Australia","53901","Frankland",0.3911,39.11
"53","Remote Australia","53911","Gabbin",1,100
"53","Remote Australia","53916","Gap Ridge",0.5032,50.32
"53","Remote Australia","53951","Gibson",1,100
"53","Remote Australia","54001","Gnowangerup",1,100
"53","Remote Australia","54026","Green Head",1,100
"53","Remote Australia","54046","Gregory",1,100
"53","Remote Australia","54051","Greys Plain",1,100
"53","Remote Australia","54101","Higginsville",1,100
"53","Remote Australia","54141","Houtman Abrolhos Islands",1,100
"53","Remote Australia","54146","Hyden",0.6014,60.14
"53","Remote Australia","54171","Jacup",1,100
"53","Remote Australia","54211","Jerramungup",1,100
"53","Remote Australia","54216","Jilakin",1,100
"53","Remote Australia","54236","Kalannie",1,100
"53","Remote Australia","54241","Kalbarri",1,100
"53","Remote Australia","54271","Karlgarin",1,100
"53","Remote Australia","54306","Karratha",1,100
"53","Remote Australia","54311","Karratha Industrial Estate",1,100
"53","Remote Australia","54356","Kingsford",1,100
"53","Remote Australia","54371","Kondinin",1,100
"53","Remote Australia","54376","Kondut",1,100
"53","Remote Australia","54386","Kookynie",1,100
"53","Remote Australia","54391","Koolanooka",1,100
"53","Remote Australia","54396","Koolyanobbing",1,100
"53","Remote Australia","54401","Koorda",1,100
"53","Remote Australia","54421","Kukerin",1,100
"53","Remote Australia","54431","Kulin",1,100
"53","Remote Australia","54436","Kulin West",1,100
"53","Remote Australia","54441","Kulja",1,100
"53","Remote Australia","54451","Kununoppin",1,100
"53","Remote Australia","54456","Kununurra",0.7819,78.19
"53","Remote Australia","54461","Kwolyin",1,100
"53","Remote Australia","54476","Lake Brown",1,100
"53","Remote Australia","54486","Lake Grace",1,100
"53","Remote Australia","54516","Latham",1,100
"53","Remote Australia","54536","Leeman",1,100
"53","Remote Australia","54596","Malyalling",1,100
"53","Remote Australia","54626","Marchagee",1,100
"53","Remote Australia","54651","Marvel Loch",1,100
"53","Remote Australia","54661","Maya",1,100
"53","Remote Australia","54691","Meerup",1,100
"53","Remote Australia","54696","Menzies",1,100
"53","Remote Australia","54721","Millars Well",1,100
"53","Remote Australia","54756","Mindarabin",1,100
"53","Remote Australia","54776","Minyirr",1,100
"53","Remote Australia","54791","Mollerin",1,100
"53","Remote Australia","54801","Monjingup",1,100
"53","Remote Australia","54831","Moorine Rock",1,100
"53","Remote Australia","54841","Morawa",1,100
"53","Remote Australia","54851","Morgantown",1,100
"53","Remote Australia","54861","Mount Burges",1,100
"53","Remote Australia","54901","Mount Palmer",1,100
"53","Remote Australia","54926","Mukinbudin",1,100
"53","Remote Australia","54936","Mullewa",1,100
"53","Remote Australia","54941","Mullingar",0.136,13.6
"53","Remote Australia","54961","Muntadgin",1,100
"53","Remote Australia","54981","Myrup",1,100
"53","Remote Australia","54996","Naraling",1,100
"53","Remote Australia","55001","Narembeen",1,100
"53","Remote Australia","55026","Neendaling",1,100
"53","Remote Australia","55036","Newdegate",1,100
"53","Remote Australia","55051","Nickol",1,100
"53","Remote Australia","55061","Nippering",1,100
"53","Remote Australia","55076","Norseman",0.8707,87.07
"53","Remote Australia","55096","North Moulyinning",1,100
"53","Remote Australia","55101","North Plantations",1,100
"53","Remote Australia","55106","North Walpole",1,100
"53","Remote Australia","55121","Northcliffe",1,100
"53","Remote Australia","55131","Nulsen",1,100
"53","Remote Australia","55136","Nungarin",1,100
"53","Remote Australia","55141","Nyabing",1,100
"53","Remote Australia","55151","Ogilvie",1,100
"53","Remote Australia","55161","Ongerup",1,100
"53","Remote Australia","55176","Ora Banda",1,100
"53","Remote Australia","55201","Pallinup",1,100
"53","Remote Australia","55251","Pegs Creek",1,100
"53","Remote Australia","55271","Perenjori",1,100
"53","Remote Australia","55316","Pingrup",1,100
"53","Remote Australia","55331","Pithara",1,100
"53","Remote Australia","55361","Port Hedland",1,100
"53","Remote Australia","55401","Quinninup",1,100
"53","Remote Australia","55456","Roebuck",1,100
"53","Remote Australia","55481","Salmon Gums",1,100
"53","Remote Australia","55511","Shackleton",1,100
"53","Remote Australia","55521","Sinclair",1,100
"53","Remote Australia","55541","South Carnarvon",1,100
"53","Remote Australia","55551","South Hedland",1,100
