mass_var,dist_spec,target_key,source,target,dist,mass_source,mass_target,gravity,gravity_rank
n_hospitals,travel_time,2145,2018,2145,0.03755,0.1,8,567,58
n_hospitals,travel_time,2145,2019,2145,0.0437,0.1,8,419,32
n_hospitals,travel_time,2145,2020,2145,0.041299999999999996,0.1,8,469,39
n_hospitals,travel_time,2145,2021,2145,0.038266666666666664,0.1,8,546,53
n_hospitals,travel_time,2145,2022,2145,0.03986666666666667,0.1,8,503,47
n_hospitals,travel_time,2145,2023,2145,0.03771666666666667,0.1,8,562,54
n_hospitals,travel_time,2145,2024,2145,0.04413333333333333,2,8,8215,175
n_hospitals,travel_time,2145,2025,2145,0.036283333333333334,1,8,6077,168
n_hospitals,travel_time,2145,2026,2145,0.04475,0.1,8,399,30
n_hospitals,travel_time,2145,2027,2145,0.03435,0.1,8,678,79
n_hospitals,travel_time,2145,2028,2145,0.03546666666666667,0.1,8,636,68
n_hospitals,travel_time,2145,2029,2145,0.04056666666666667,0.1,8,486,45
n_hospitals,travel_time,2145,2030,2145,0.04346666666666667,0.1,8,423,34
n_hospitals,travel_time,2145,2031,2145,0.040916666666666664,5,8,23892,202
n_hospitals,travel_time,2145,2032,2145,0.04273333333333333,0.1,8,438,35
n_hospitals,travel_time,2145,2033,2145,0.03551666666666667,0.1,8,634,67
n_hospitals,travel_time,2145,2034,2145,0.04681666666666667,0.1,8,365,28
n_hospitals,travel_time,2145,2035,2145,0.043666666666666666,0.1,8,420,33
n_hospitals,travel_time,2145,2036,2145,0.04761666666666667,1,8,3528,160
n_hospitals,travel_time,2145,2037,2145,0.030166666666666668,0.1,8,879,97
n_hospitals,travel_time,2145,2038,2145,0.027716666666666664,0.1,8,1041,106
n_hospitals,travel_time,2145,2039,2145,0.02811666666666667,0.1,8,1012,102
n_hospitals,travel_time,2145,2040,2145,0.0245,0.1,8,1333,125
n_hospitals,travel_time,2145,2041,2145,0.029366666666666666,1,8,9276,182
n_hospitals,travel_time,2145,2042,2145,0.0316,0.1,8,801,90
n_hospitals,travel_time,2145,2043,2145,0.03445,0.1,8,674,76
n_hospitals,travel_time,2145,2044,2145,0.035133333333333336,0.1,8,648,70
n_hospitals,travel_time,2145,2045,2145,0.021016666666666666,0.1,8,1811,137
n_hospitals,travel_time,2145,2046,2145,0.0264,1,8,11478,185
n_hospitals,travel_time,2145,2047,2145,0.026850000000000002,0.1,8,1110,113
n_hospitals,travel_time,2145,2048,2145,0.02605,0.1,8,1179,121
n_hospitals,travel_time,2145,2049,2145,0.02375,1,8,14183,189
n_hospitals,travel_time,2145,2050,2145,0.028399999999999998,2,8,19837,199
n_hospitals,travel_time,2145,2052,2145,0.04106666666666667,0.1,8,474,41
n_hospitals,travel_time,2145,2060,2145,0.03585,0.1,8,622,63
n_hospitals,travel_time,2145,2061,2145,0.03555,0.1,8,633,66
n_hospitals,travel_time,2145,2062,2145,0.035833333333333335,0.1,8,623,64
n_hospitals,travel_time,2145,2063,2145,0.03893333333333333,0.1,8,528,49
n_hospitals,travel_time,2145,2064,2145,0.034,0.1,8,692,81
n_hospitals,travel_time,2145,2065,2145,0.03796666666666667,6,8,33299,207
n_hospitals,travel_time,2145,2066,2145,0.03436666666666667,0.1,8,677,77
n_hospitals,travel_time,2145,2067,2145,0.03495,2,8,13099,186
n_hospitals,travel_time,2145,2068,2145,0.0412,1,8,4713,163
n_hospitals,travel_time,2145,2069,2145,0.0407,0.1,8,483,43
n_hospitals,travel_time,2145,2070,2145,0.034866666666666664,0.1,8,658,73
n_hospitals,travel_time,2145,2071,2145,0.03498333333333333,1,8,6537,171
n_hospitals,travel_time,2145,2072,2145,0.03431666666666667,0.1,8,679,80
n_hospitals,travel_time,2145,2073,2145,0.030983333333333335,0.1,8,833,92
n_hospitals,travel_time,2145,2074,2145,0.04613333333333333,1,8,3759,161
n_hospitals,travel_time,2145,2075,2145,0.03846666666666667,0.1,8,541,51
n_hospitals,travel_time,2145,2076,2145,0.03268333333333333,3,8,22468,200
n_hospitals,travel_time,2145,2077,2145,0.03706666666666667,4,8,23291,201
n_hospitals,travel_time,2145,2079,2145,0.034,0.1,8,692,81
n_hospitals,travel_time,2145,2080,2145,0.03698333333333333,0.1,8,585,59
n_hospitals,travel_time,2145,2081,2145,0.04948333333333334,0.1,8,327,22
n_hospitals,travel_time,2145,2082,2145,0.04186666666666667,0.1,8,456,38
n_hospitals,travel_time,2145,2083,2145,0.050083333333333334,0.1,8,319,20
n_hospitals,travel_time,2145,2084,2145,0.05531666666666667,0.1,8,261,9
n_hospitals,travel_time,2145,2085,2145,0.04821666666666667,0.1,8,344,24
n_hospitals,travel_time,2145,2086,2145,0.049,0.1,8,333,23
n_hospitals,travel_time,2145,2087,2145,0.04585,0.1,8,381,29
n_hospitals,travel_time,2145,2088,2145,0.0412,1,8,4713,163
n_hospitals,travel_time,2145,2089,2145,0.0365,0.1,8,600,61
n_hospitals,travel_time,2145,2090,2145,0.03613333333333333,1,8,6127,169
n_hospitals,travel_time,2145,2092,2145,0.04985,0.1,8,322,21
n_hospitals,travel_time,2145,2093,2145,0.051166666666666666,0.1,8,306,18
n_hospitals,travel_time,2145,2094,2145,0.05131666666666667,0.1,8,304,16
n_hospitals,travel_time,2145,2095,2145,0.05755,1,8,2415,146
n_hospitals,travel_time,2145,2096,2145,0.05775,1,8,2399,144
n_hospitals,travel_time,2145,2097,2145,0.05825,0.1,8,236,7
n_hospitals,travel_time,2145,2099,2145,0.054450000000000005,1,8,2698,151
n_hospitals,travel_time,2145,2100,2145,0.05338333333333333,0.1,8,281,11
n_hospitals,travel_time,2145,2101,2145,0.050883333333333336,0.1,8,309,19
n_hospitals,travel_time,2145,2102,2145,0.0559,0.1,8,256,8
n_hospitals,travel_time,2145,2103,2145,0.05675,1,8,2484,148
n_hospitals,travel_time,2145,2104,2145,0.05458333333333334,0.1,8,269,10
n_hospitals,travel_time,2145,2106,2145,0.0603,0.1,8,220,4
n_hospitals,travel_time,2145,2107,2145,0.06613333333333334,0.1,8,183,2
n_hospitals,travel_time,2145,2108,2145,0.08133333333333333,0.1,8,121,1
n_hospitals,travel_time,2145,2109,2145,0.031233333333333335,1,8,8201,174
n_hospitals,travel_time,2145,2110,2145,0.028,1,8,10204,183
n_hospitals,travel_time,2145,2111,2145,0.02655,0.1,8,1135,118
n_hospitals,travel_time,2145,2112,2145,0.024216666666666664,1,8,13641,187
n_hospitals,travel_time,2145,2113,2145,0.031216666666666663,2,8,16419,193
n_hospitals,travel_time,2145,2114,2145,0.022449999999999998,1,8,15873,191
n_hospitals,travel_time,2145,2115,2145,0.018216666666666666,0.1,8,2411,145
n_hospitals,travel_time,2145,2116,2145,0.017316666666666668,0.1,8,2668,150
n_hospitals,travel_time,2145,2117,2145,0.015716666666666667,1,8,32387,206
n_hospitals,travel_time,2145,2118,2145,0.019133333333333332,0.1,8,2185,143
n_hospitals,travel_time,2145,2119,2145,0.02683333333333333,0.1,8,1111,114
n_hospitals,travel_time,2145,2120,2145,0.0298,1,8,9009,179
n_hospitals,travel_time,2145,2121,2145,0.024033333333333334,1,8,13850,188
n_hospitals,travel_time,2145,2122,2145,0.028050000000000002,0.1,8,1017,103
n_hospitals,travel_time,2145,2123,2145,0.03306666666666667,0.1,8,732,85
n_hospitals,travel_time,2145,2125,2145,0.027533333333333333,0.1,8,1055,110
n_hospitals,travel_time,2145,2126,2145,0.026199999999999998,0.1,8,1165,120
n_hospitals,travel_time,2145,2127,2145,0.016216666666666664,0.1,8,3042,155
n_hospitals,travel_time,2145,2128,2145,0.016116666666666668,0.1,8,3080,157
n_hospitals,travel_time,2145,2129,2145,0.017383333333333334,0.1,8,2647,149
n_hospitals,travel_time,2145,2130,2145,0.02505,0.1,8,1275,124
n_hospitals,travel_time,2145,2131,2145,0.024216666666666664,2,8,27283,204
n_hospitals,travel_time,2145,2132,2145,0.023716666666666664,0.1,8,1422,130
n_hospitals,travel_time,2145,2133,2145,0.027800000000000002,0.1,8,1035,105
n_hospitals,travel_time,2145,2134,2145,0.022,1,8,16529,195
n_hospitals,travel_time,2145,2135,2145,0.021333333333333333,1,8,17578,196
n_hospitals,travel_time,2145,2136,2145,0.02165,0.1,8,1707,136
n_hospitals,travel_time,2145,2137,2145,0.0201,0.1,8,1980,139
n_hospitals,travel_time,2145,2138,2145,0.01995,0.1,8,2010,140
n_hospitals,travel_time,2145,2139,2145,0.0217,2,8,33978,208
n_hospitals,travel_time,2145,2140,2145,0.016649999999999998,0.1,8,2886,154
n_hospitals,travel_time,2145,2141,2145,0.0195,0.1,8,2104,142
n_hospitals,travel_time,2145,2142,2145,0.012,0.1,8,5556,166
n_hospitals,travel_time,2145,2143,2145,0.026783333333333336,0.1,8,1115,116
n_hospitals,travel_time,2145,2144,2145,0.0195,2,8,42078,212
n_hospitals,travel_time,2145,2146,2145,0.009333333333333334,0.1,8,9184,181
n_hospitals,travel_time,2145,2147,2145,0.016983333333333333,0.1,8,2774,152
n_hospitals,travel_time,2145,2148,2145,0.01275,2,8,98424,213
n_hospitals,travel_time,2145,2150,2145,0.015666666666666666,0.1,8,3259,159
n_hospitals,travel_time,2145,2151,2145,0.017966666666666666,0.1,8,2478,147
n_hospitals,travel_time,2145,2152,2145,0.01285,0.1,8,4845,165
n_hospitals,travel_time,2145,2153,2145,0.02016666666666667,2,8,39342,210
n_hospitals,travel_time,2145,2154,2145,0.0275,1,8,10579,184
n_hospitals,travel_time,2145,2155,2145,0.03163333333333333,1,8,7995,173
n_hospitals,travel_time,2145,2156,2145,0.0422,0.1,8,449,37
n_hospitals,travel_time,2145,2157,2145,0.05145,0.1,8,302,15
n_hospitals,travel_time,2145,2158,2145,0.03495,0.1,8,655,72
n_hospitals,travel_time,2145,2159,2145,0.052950000000000004,0.1,8,285,12
n_hospitals,travel_time,2145,2160,2145,0.010966666666666666,0.1,8,6652,172
n_hospitals,travel_time,2145,2161,2145,0.01686666666666667,0.1,8,2812,153
n_hospitals,travel_time,2145,2162,2145,0.023616666666666668,0.1,8,1434,131
n_hospitals,travel_time,2145,2163,2145,0.0221,1,8,16380,192
n_hospitals,travel_time,2145,2164,2145,0.013166666666666667,0.1,8,4615,162
n_hospitals,travel_time,2145,2165,2145,0.016133333333333333,0.1,8,3074,156
n_hospitals,travel_time,2145,2166,2145,0.022216666666666666,0.1,8,1621,135
n_hospitals,travel_time,2145,2167,2145,0.033166666666666664,0.1,8,727,84
n_hospitals,travel_time,2145,2168,2145,0.026933333333333333,0.1,8,1103,112
n_hospitals,travel_time,2145,2170,2145,0.031566666666666666,3,8,24085,203
n_hospitals,travel_time,2145,2171,2145,0.02683333333333333,0.1,8,1111,114
n_hospitals,travel_time,2145,2172,2145,0.03768333333333333,0.1,8,563,55
n_hospitals,travel_time,2145,2173,2145,0.04725,0.1,8,358,26
n_hospitals,travel_time,2145,2174,2145,0.030883333333333332,0.1,8,839,93
n_hospitals,travel_time,2145,2175,2145,0.01995,0.1,8,2010,140
n_hospitals,travel_time,2145,2176,2145,0.02085,2,8,36805,209
n_hospitals,travel_time,2145,2177,2145,0.023149999999999997,0.1,8,1493,132
n_hospitals,travel_time,2145,2178,2145,0.024183333333333334,0.1,8,1368,127
n_hospitals,travel_time,2145,2179,2145,0.03281666666666667,0.1,8,743,86
n_hospitals,travel_time,2145,2190,2145,0.023966666666666664,0.1,8,1393,128
n_hospitals,travel_time,2145,2191,2145,0.025166666666666667,0.1,8,1263,123
n_hospitals,travel_time,2145,2192,2145,0.0304,0.1,8,866,95
n_hospitals,travel_time,2145,2193,2145,0.027899999999999998,0.1,8,1028,104
n_hospitals,travel_time,2145,2194,2145,0.031183333333333334,2,8,16454,194
n_hospitals,travel_time,2145,2195,2145,0.026483333333333334,0.1,8,1141,119
n_hospitals,travel_time,2145,2196,2145,0.028566666666666667,0.1,8,980,101
n_hospitals,travel_time,2145,2197,2145,0.025483333333333334,0.1,8,1232,122
n_hospitals,travel_time,2145,2198,2145,0.023766666666666665,0.1,8,1416,129
n_hospitals,travel_time,2145,2199,2145,0.026699999999999998,0.1,8,1122,117
n_hospitals,travel_time,2145,2200,2145,0.029516666666666667,1,8,9182,180
n_hospitals,travel_time,2145,2203,2145,0.027716666666666664,0.1,8,1041,106
n_hospitals,travel_time,2145,2204,2145,0.028783333333333334,0.1,8,966,100
n_hospitals,travel_time,2145,2205,2145,0.03763333333333333,0.1,8,565,56
n_hospitals,travel_time,2145,2206,2145,0.03506666666666667,0.1,8,651,71
n_hospitals,travel_time,2145,2207,2145,0.039549999999999995,0.1,8,511,48
n_hospitals,travel_time,2145,2208,2145,0.03476666666666667,0.1,8,662,74
n_hospitals,travel_time,2145,2209,2145,0.03153333333333334,0.1,8,805,91
n_hospitals,travel_time,2145,2210,2145,0.03573333333333333,0.1,8,627,65
n_hospitals,travel_time,2145,2211,2145,0.036366666666666665,0.1,8,605,62
n_hospitals,travel_time,2145,2212,2145,0.03476666666666667,0.1,8,662,74
n_hospitals,travel_time,2145,2213,2145,0.03395,0.1,8,694,83
n_hospitals,travel_time,2145,2214,2145,0.030033333333333335,0.1,8,887,98
n_hospitals,travel_time,2145,2216,2145,0.04053333333333333,0.1,8,487,46
n_hospitals,travel_time,2145,2217,2145,0.04505,5,8,19709,198
n_hospitals,travel_time,2145,2218,2145,0.04126666666666667,0.1,8,470,40
n_hospitals,travel_time,2145,2219,2145,0.04685,0.1,8,364,27
n_hospitals,travel_time,2145,2220,2145,0.03531666666666667,3,8,19242,197
n_hospitals,travel_time,2145,2221,2145,0.0407,0.1,8,483,43
n_hospitals,travel_time,2145,2222,2145,0.034383333333333335,0.1,8,677,77
n_hospitals,travel_time,2145,2223,2145,0.040799999999999996,0.1,8,481,42
n_hospitals,travel_time,2145,2224,2145,0.04443333333333333,0.1,8,405,31
n_hospitals,travel_time,2145,2225,2145,0.05205,0.1,8,295,14
n_hospitals,travel_time,2145,2226,2145,0.0513,0.1,8,304,16
n_hospitals,travel_time,2145,2227,2145,0.0522,0.1,8,294,13
n_hospitals,travel_time,2145,2228,2145,0.05046666666666667,2,8,6282,170
n_hospitals,travel_time,2145,2229,2145,0.05281666666666667,3,8,8603,178
n_hospitals,travel_time,2145,2230,2145,0.0601,0.1,8,221,5
n_hospitals,travel_time,2145,2231,2145,0.059866666666666665,0.1,8,223,6
n_hospitals,travel_time,2145,2232,2145,0.047700000000000006,0.1,8,352,25
n_hospitals,travel_time,2145,2233,2145,0.06365,0.1,8,197,3
n_hospitals,travel_time,2145,2234,2145,0.042583333333333334,0.1,8,441,36
n_hospitals,travel_time,2145,2747,2145,0.028033333333333334,4,8,40719,211
n_hospitals,travel_time,2145,2748,2145,0.027716666666666664,0.1,8,1041,106
n_hospitals,travel_time,2145,2749,2145,0.038450000000000005,0.1,8,541,51
n_hospitals,travel_time,2145,2750,2145,0.0325,0.1,8,757,88
n_hospitals,travel_time,2145,2759,2145,0.022483333333333334,0.1,8,1583,134
n_hospitals,travel_time,2145,2760,2145,0.027133333333333332,0.1,8,1087,111
n_hospitals,travel_time,2145,2761,2145,0.020649999999999998,0.1,8,1876,138
n_hospitals,travel_time,2145,2762,2145,0.027616666666666668,0.1,8,1049,109
n_hospitals,travel_time,2145,2763,2145,0.02965,0.1,8,910,99
n_hospitals,travel_time,2145,2765,2145,0.03691666666666667,0.1,8,587,60
n_hospitals,travel_time,2145,2766,2145,0.0159,0.1,8,3164,158
n_hospitals,travel_time,2145,2767,2145,0.02255,0.1,8,1573,133
n_hospitals,travel_time,2145,2768,2145,0.024466666666666664,0.1,8,1336,126
n_hospitals,travel_time,2145,2769,2145,0.030283333333333336,0.1,8,872,96
n_hospitals,travel_time,2145,2770,2145,0.022683333333333333,1,8,15548,190
n_hospitals,travel_time,2145,2145,2145,NA,NA,NA,98424,213
n_hospitals,travel_time,2107,2000,2107,0.05231666666666667,1,0.1,37,176
n_hospitals,travel_time,2107,2006,2107,0.05725,1,0.1,31,166
n_hospitals,travel_time,2107,2007,2107,0.05275,0.1,0.1,4,122
n_hospitals,travel_time,2107,2008,2107,0.05503333333333333,0.1,0.1,3,72
n_hospitals,travel_time,2107,2009,2107,0.05115,0.1,0.1,4,122
n_hospitals,travel_time,2107,2010,2107,0.055600000000000004,5,0.1,162,208
n_hospitals,travel_time,2107,2011,2107,0.05418333333333333,1,0.1,34,171
n_hospitals,travel_time,2107,2015,2107,0.05885,0.1,0.1,3,72
n_hospitals,travel_time,2107,2016,2107,0.055883333333333333,0.1,0.1,3,72
n_hospitals,travel_time,2107,2017,2107,0.055766666666666666,0.1,0.1,3,72
n_hospitals,travel_time,2107,2018,2107,0.05636666666666667,0.1,0.1,3,72
n_hospitals,travel_time,2107,2019,2107,0.06093333333333333,0.1,0.1,3,72
n_hospitals,travel_time,2107,2020,2107,0.060116666666666665,0.1,0.1,3,72
n_hospitals,travel_time,2107,2021,2107,0.0541,0.1,0.1,3,72
n_hospitals,travel_time,2107,2022,2107,0.058166666666666665,0.1,0.1,3,72
n_hospitals,travel_time,2107,2023,2107,0.05745,0.1,0.1,3,72
n_hospitals,travel_time,2107,2024,2107,0.06243333333333333,2,0.1,51,189
n_hospitals,travel_time,2107,2025,2107,0.056016666666666666,1,0.1,32,170
n_hospitals,travel_time,2107,2026,2107,0.06325,0.1,0.1,2,14
n_hospitals,travel_time,2107,2027,2107,0.0541,0.1,0.1,3,72
n_hospitals,travel_time,2107,2028,2107,0.055200000000000006,0.1,0.1,3,72
n_hospitals,travel_time,2107,2029,2107,0.0603,0.1,0.1,3,72
n_hospitals,travel_time,2107,2030,2107,0.0632,0.1,0.1,3,72
n_hospitals,travel_time,2107,2031,2107,0.05803333333333333,5,0.1,148,207
n_hospitals,travel_time,2107,2032,2107,0.061233333333333334,0.1,0.1,3,72
n_hospitals,travel_time,2107,2033,2107,0.05433333333333334,0.1,0.1,3,72
n_hospitals,travel_time,2107,2034,2107,0.06393333333333333,0.1,0.1,2,14
n_hospitals,travel_time,2107,2035,2107,0.062483333333333335,0.1,0.1,3,72
n_hospitals,travel_time,2107,2036,2107,0.06668333333333333,1,0.1,22,158
n_hospitals,travel_time,2107,2037,2107,0.05441666666666666,0.1,0.1,3,72
n_hospitals,travel_time,2107,2038,2107,0.05653333333333333,0.1,0.1,3,72
n_hospitals,travel_time,2107,2039,2107,0.05705,0.1,0.1,3,72
n_hospitals,travel_time,2107,2040,2107,0.05755,0.1,0.1,3,72
n_hospitals,travel_time,2107,2041,2107,0.05463333333333333,1,0.1,34,171
n_hospitals,travel_time,2107,2042,2107,0.0608,0.1,0.1,3,72
n_hospitals,travel_time,2107,2043,2107,0.062233333333333335,0.1,0.1,3,72
n_hospitals,travel_time,2107,2044,2107,0.06598333333333334,0.1,0.1,2,14
n_hospitals,travel_time,2107,2045,2107,0.06181666666666667,0.1,0.1,3,72
n_hospitals,travel_time,2107,2046,2107,0.057916666666666665,1,0.1,30,165
n_hospitals,travel_time,2107,2047,2107,0.055,0.1,0.1,3,72
n_hospitals,travel_time,2107,2048,2107,0.06,0.1,0.1,3,72
n_hospitals,travel_time,2107,2049,2107,0.06455,1,0.1,24,162
n_hospitals,travel_time,2107,2050,2107,0.058366666666666664,2,0.1,59,194
n_hospitals,travel_time,2107,2052,2107,0.05971666666666667,0.1,0.1,3,72
n_hospitals,travel_time,2107,2060,2107,0.048133333333333334,0.1,0.1,4,122
n_hospitals,travel_time,2107,2061,2107,0.05081666666666667,0.1,0.1,4,122
n_hospitals,travel_time,2107,2062,2107,0.04608333333333334,0.1,0.1,5,137
n_hospitals,travel_time,2107,2063,2107,0.04401666666666666,0.1,0.1,5,137
n_hospitals,travel_time,2107,2064,2107,0.04373333333333333,0.1,0.1,5,137
n_hospitals,travel_time,2107,2065,2107,0.04735,6,0.1,268,212
n_hospitals,travel_time,2107,2066,2107,0.04556666666666667,0.1,0.1,5,137
n_hospitals,travel_time,2107,2067,2107,0.041466666666666666,2,0.1,116,204
n_hospitals,travel_time,2107,2068,2107,0.0395,1,0.1,64,196
n_hospitals,travel_time,2107,2069,2107,0.03385,0.1,0.1,9,147
n_hospitals,travel_time,2107,2070,2107,0.04235,0.1,0.1,6,142
n_hospitals,travel_time,2107,2071,2107,0.03751666666666666,1,0.1,71,199
n_hospitals,travel_time,2107,2072,2107,0.03646666666666667,0.1,0.1,8,146
n_hospitals,travel_time,2107,2073,2107,0.037399999999999996,0.1,0.1,7,144
n_hospitals,travel_time,2107,2074,2107,0.0418,1,0.1,57,193
n_hospitals,travel_time,2107,2075,2107,0.030600000000000002,0.1,0.1,11,153
n_hospitals,travel_time,2107,2076,2107,0.03771666666666667,3,0.1,211,211
n_hospitals,travel_time,2107,2077,2107,0.046450000000000005,4,0.1,185,209
n_hospitals,travel_time,2107,2079,2107,0.04808333333333334,0.1,0.1,4,122
n_hospitals,travel_time,2107,2080,2107,0.05106666666666667,0.1,0.1,4,122
n_hospitals,travel_time,2107,2081,2107,0.06355,0.1,0.1,2,14
n_hospitals,travel_time,2107,2082,2107,0.05593333333333333,0.1,0.1,3,72
n_hospitals,travel_time,2107,2083,2107,0.06415000000000001,0.1,0.1,2,14
n_hospitals,travel_time,2107,2084,2107,0.03243333333333333,0.1,0.1,10,151
n_hospitals,travel_time,2107,2085,2107,0.030983333333333335,0.1,0.1,10,151
n_hospitals,travel_time,2107,2086,2107,0.030283333333333336,0.1,0.1,11,153
n_hospitals,travel_time,2107,2087,2107,0.0338,0.1,0.1,9,147
n_hospitals,travel_time,2107,2088,2107,0.044,1,0.1,52,191
n_hospitals,travel_time,2107,2089,2107,0.04918333333333333,0.1,0.1,4,122
n_hospitals,travel_time,2107,2090,2107,0.043916666666666666,1,0.1,52,191
n_hospitals,travel_time,2107,2092,2107,0.032483333333333336,0.1,0.1,9,147
n_hospitals,travel_time,2107,2093,2107,0.03816666666666666,0.1,0.1,7,144
n_hospitals,travel_time,2107,2094,2107,0.04011666666666667,0.1,0.1,6,142
n_hospitals,travel_time,2107,2095,2107,0.0442,1,0.1,51,189
n_hospitals,travel_time,2107,2096,2107,0.034833333333333334,1,0.1,82,201
n_hospitals,travel_time,2107,2097,2107,0.024216666666666664,0.1,0.1,17,155
n_hospitals,travel_time,2107,2099,2107,0.0275,1,0.1,132,205
n_hospitals,travel_time,2107,2100,2107,0.033633333333333335,0.1,0.1,9,147
n_hospitals,travel_time,2107,2101,2107,0.020983333333333333,0.1,0.1,23,160
n_hospitals,travel_time,2107,2102,2107,0.01686666666666667,0.1,0.1,35,174
n_hospitals,travel_time,2107,2103,2107,0.01185,1,0.1,712,213
n_hospitals,travel_time,2107,2104,2107,0.01725,0.1,0.1,34,171
n_hospitals,travel_time,2107,2106,2107,0.00845,0.1,0.1,140,206
n_hospitals,travel_time,2107,2108,2107,0.05695,0.1,0.1,3,72
n_hospitals,travel_time,2107,2109,2107,0.045700000000000005,1,0.1,48,184
n_hospitals,travel_time,2107,2110,2107,0.050866666666666664,1,0.1,39,178
n_hospitals,travel_time,2107,2111,2107,0.052116666666666665,0.1,0.1,4,122
n_hospitals,travel_time,2107,2112,2107,0.04788333333333333,1,0.1,44,181
n_hospitals,travel_time,2107,2113,2107,0.04451666666666666,2,0.1,101,202
n_hospitals,travel_time,2107,2114,2107,0.05255,1,0.1,36,175
n_hospitals,travel_time,2107,2115,2107,0.054799999999999995,0.1,0.1,3,72
n_hospitals,travel_time,2107,2116,2107,0.05985,0.1,0.1,3,72
n_hospitals,travel_time,2107,2117,2107,0.056416666666666664,1,0.1,31,166
n_hospitals,travel_time,2107,2118,2107,0.050883333333333336,0.1,0.1,4,122
n_hospitals,travel_time,2107,2119,2107,0.046700000000000005,0.1,0.1,5,137
n_hospitals,travel_time,2107,2120,2107,0.04806666666666667,1,0.1,43,180
n_hospitals,travel_time,2107,2121,2107,0.04578333333333333,1,0.1,48,184
n_hospitals,travel_time,2107,2122,2107,0.04763333333333333,0.1,0.1,4,122
n_hospitals,travel_time,2107,2123,2107,0.05241666666666667,0.1,0.1,4,122
n_hospitals,travel_time,2107,2125,2107,0.0517,0.1,0.1,4,122
n_hospitals,travel_time,2107,2126,2107,0.04995,0.1,0.1,4,122
n_hospitals,travel_time,2107,2127,2107,0.05775,0.1,0.1,3,72
n_hospitals,travel_time,2107,2128,2107,0.05981666666666667,0.1,0.1,3,72
n_hospitals,travel_time,2107,2129,2107,0.05725,0.1,0.1,3,72
n_hospitals,travel_time,2107,2130,2107,0.06584999999999999,0.1,0.1,2,14
n_hospitals,travel_time,2107,2131,2107,0.06503333333333333,2,0.1,47,182
n_hospitals,travel_time,2107,2132,2107,0.06493333333333334,0.1,0.1,2,14
n_hospitals,travel_time,2107,2133,2107,0.06753333333333333,0.1,0.1,2,14
n_hospitals,travel_time,2107,2134,2107,0.063,1,0.1,25,163
n_hospitals,travel_time,2107,2135,2107,0.061200000000000004,1,0.1,27,164
n_hospitals,travel_time,2107,2136,2107,0.061516666666666664,0.1,0.1,3,72
n_hospitals,travel_time,2107,2137,2107,0.05683333333333333,0.1,0.1,3,72
n_hospitals,travel_time,2107,2138,2107,0.05368333333333333,0.1,0.1,3,72
n_hospitals,travel_time,2107,2139,2107,0.05595,2,0.1,64,196
n_hospitals,travel_time,2107,2140,2107,0.0545,0.1,0.1,3,72
n_hospitals,travel_time,2107,2141,2107,0.06141666666666666,0.1,0.1,3,72
n_hospitals,travel_time,2107,2142,2107,0.06315,0.1,0.1,3,72
n_hospitals,travel_time,2107,2143,2107,0.06883333333333333,0.1,0.1,2,14
n_hospitals,travel_time,2107,2144,2107,0.06520000000000001,2,0.1,47,182
n_hospitals,travel_time,2107,2145,2107,0.06503333333333333,8,0.1,189,210
n_hospitals,travel_time,2107,2146,2107,0.05946666666666667,0.1,0.1,3,72
n_hospitals,travel_time,2107,2147,2107,0.057466666666666666,0.1,0.1,3,72
n_hospitals,travel_time,2107,2148,2107,0.06383333333333334,2,0.1,49,187
n_hospitals,travel_time,2107,2150,2107,0.06128333333333333,0.1,0.1,3,72
n_hospitals,travel_time,2107,2151,2107,0.052983333333333334,0.1,0.1,4,122
n_hospitals,travel_time,2107,2152,2107,0.053366666666666666,0.1,0.1,4,122
n_hospitals,travel_time,2107,2153,2107,0.052366666666666666,2,0.1,73,200
n_hospitals,travel_time,2107,2154,2107,0.057166666666666664,1,0.1,31,166
n_hospitals,travel_time,2107,2155,2107,0.0658,1,0.1,23,160
n_hospitals,travel_time,2107,2156,2107,0.06785,0.1,0.1,2,14
n_hospitals,travel_time,2107,2157,2107,0.07378333333333333,0.1,0.1,2,14
n_hospitals,travel_time,2107,2158,2107,0.057633333333333335,0.1,0.1,3,72
n_hospitals,travel_time,2107,2159,2107,0.07208333333333333,0.1,0.1,2,14
n_hospitals,travel_time,2107,2160,2107,0.06456666666666666,0.1,0.1,2,14
n_hospitals,travel_time,2107,2161,2107,0.0695,0.1,0.1,2,14
n_hospitals,travel_time,2107,2162,2107,0.07021666666666666,0.1,0.1,2,14
n_hospitals,travel_time,2107,2163,2107,0.07479999999999999,1,0.1,18,156
n_hospitals,travel_time,2107,2164,2107,0.07454999999999999,0.1,0.1,2,14
n_hospitals,travel_time,2107,2165,2107,0.07453333333333333,0.1,0.1,2,14
n_hospitals,travel_time,2107,2166,2107,0.08001666666666667,0.1,0.1,2,14
n_hospitals,travel_time,2107,2167,2107,0.083,0.1,0.1,1,1
n_hospitals,travel_time,2107,2168,2107,0.08011666666666666,0.1,0.1,2,14
n_hospitals,travel_time,2107,2170,2107,0.07746666666666667,3,0.1,50,188
n_hospitals,travel_time,2107,2171,2107,0.07666666666666667,0.1,0.1,2,14
n_hospitals,travel_time,2107,2172,2107,0.08191666666666667,0.1,0.1,1,1
n_hospitals,travel_time,2107,2173,2107,0.09331666666666666,0.1,0.1,1,1
